Track name,Artist name,Album,Playlist name,Type,ISRC,Spotify - id
"Wasted Summers","juju<3","Wasted Summers","Life","Playlist","QZNWT2328449","43MifzVnh8W3jJN0xqU9jR"
"Love Me More","Mitski","Laurel Hell","Life","Playlist","USJ5G2125007","4PUT0cH2iggaje5hTJZeGe"
"Darkness At The Heart Of My Love","Ghost","IMPERA","Life","Playlist","USC4R2110914","6vXceKic4ACImU0bC3oecd"
"Prom Queen","Beach Bunny","Prom Queen","Life","Playlist","QZDA71885746","6MpCaSIOfqBqbMED4kXgNY"
"Dirty Little Secret","The All-American Rejects","Move Along","Life","Playlist","USDW10500128","5lDriBxJd22IhOH9zTcFrV"
"DemiRep","Bikini Kill","The Singles","Life","Playlist","USKRS0329803","2gnYFQWMzj8bNX4dDJyWzW"
"Jennifer's Body","Hole","Live Through This","Life","Playlist","USGF19963105","6wAdJF85cna96BwQn2Pg8c"
"Two of Hearts","Stacey Q","Better Than Heaven","Life","Playlist","USAT29902109","2dURQIBrw3XcHyVZlfdpC1"
"My Cat","Jack Off Jill","Sexless Demons And Scars","Life","Playlist","USTC10777714","5heEucvfzJ5rHpxRB0V2eP"
"FCC","Yeastie Girlz","Ovary Action","Life","Playlist","US3DF2427167","5CkDs0so1zPIxbyO5gwkxN"
"Bad Girls Club","Falling In Reverse","Fashionably Late (Deluxe Edition)","Life","Playlist","USEP41310002","5NSdMmd2LnvgDcpLiKeKeD"
"Purple Potion","Jace!","Monarch 2: Melodic","Life","Playlist","USA2P2243343","18MdkJx2lCxPn7X6xffW2t"
"Weak Die First","Sunami","Demonstration","Life","Playlist","QZFZ71960353","24DiFbDET9cXOV2ETRcaFv"
"Gate Crasher","Sunami","Sunami","Life","Playlist","QZES72056140","0DwPH0hWPN8G6gOZtY5JmR"
"Sunami Style","Sunami","Demonstration","Life","Playlist","QZFZ71960352","3HI6JHE2wLnGTogyFGsVYo"
"jackass","CMH","MUDBLOOD","Life","Playlist","RUA012200389","4YudWFElI1fvs8cHgbzslh"
"Sober","Childish Gambino","Kauai","Life","Playlist","USYAH1400031","6YuFv5d7iGeNnFMu6xphZl"
"Sue Your Friends","Yeastie Girlz","Ovary Action","Life","Playlist","US3DF2427175","42LjgfBeuCwM9NbIN7yCsM"
"You Suck","Yeastie Girlz","Ovary Action","Life","Playlist","US3DF2427168","5INIoamAOHdmhC4LbZal93"
"Locket","Crumb","Locket","Life","Playlist","TCADC1793184","2vfPsGhqMbqmhjMGQ52dYf"
"Juna","Clairo","Charm","Life","Playlist","USA2P2416229","2mWfVxEo4xZYDaz0v7hYrN"
"Flightless Bird, American Mouth","Iron & Wine","The Shepherd's Dog","Life","Playlist","USSUB0771012","1fEGtTZjrjJW8eUeewnNJR"
"sweetener","Ariana Grande","Sweetener","Life","Playlist","USUM71808576","70khXICDeTTxgYtw3EysKH"
"Groan","Dazey and the Scouts","Maggot","Life","Playlist","QMPKX1723028","04pktsRGucPz8jOgUSx9jp"
"Maggot","Dazey and the Scouts","Maggot","Life","Playlist","QMPKX1723032","7buh2jlAoEbCpHjdOLeBsF"
"Sad Boys","Dazey and the Scouts","Maggot","Life","Playlist","QMPKX1723031","0G9fPit3Hd88IkYlUXxOvM"
"Picture You","Chappell Roan","The Rise and Fall of a Midwest Princess","Life","Playlist","USUG12305912","5KtvumPgVZmt8wg9xONE0T"
"Spit It Out","Slipknot","Slipknot (10th Anniversary Edition)","Life","Playlist","NLA329980196","2W2eaLVKv9NObcLXlYRZZo"
"Ela Joga na Hora","Mc Pogba","Ela Joga na Hora","Life","Playlist","BC71O2400085","6hZGsChumRhWG24OEh698c"
"Million Dollar Houses (The Painter)","Pierce The Veil","Selfish Machines","Life","Playlist","US3X51016111","0iWCpaSaiIZVPSqjZ9YB5L"
"Hell Above","Pierce The Veil","Collide With The Sky","Life","Playlist","US5261216602","3EKh7JNsBrGoh2xqPotBKT"
"Fast Times at Clairemont High","Pierce The Veil","Selfish Machines","Life","Playlist","US3X51016105","2Z7Q9xBlQvzsJ0AAUyKr7J"
"I Don't Care If You're Contagious","Pierce The Veil","Selfish Machines","Life","Playlist","US3X51016109","5z4GWgru4a3X0SFnQMD2oH"
"The Drug In Me Is You","Falling In Reverse","The Drug In Me Is You","Life","Playlist","USEP41118003","1mB7dCUM7sPyNab6R43nlj"
"If I'm James Dean, You're Audrey Hepburn","Sleeping With Sirens","With Ears To See And Eyes To Hear","Life","Playlist","USEK71009301","1wFRkVclQWfMQQcaVLjmBE"
"You're So Creepy","Ghost Town","Party in the Graveyard","Life","Playlist","USAT21301489","21YmSq6kbj98FA5O40yZCs"
"Bulletproof Love","Pierce The Veil","Selfish Machines","Life","Playlist","US3X51016107","6bGac1gBHs7kUKihrudMzq"
"Loose","Daniel Caesar","Freudian","Life","Playlist","CADDS1700028","59acp1OhcvxwVBwQJBYKuX"
"Good Riddance (Time of Your Life)","Green Day","Nimrod","Life","Playlist","USRE19700545","6ORqU0bHbVCRjXm9AjyHyZ"
"Jesus of Suburbia","Green Day","American Idiot","Life","Playlist","USRE10400983","58KPPL1AdLHMvR2O2PZejr"
"New Rocks","stack$","Emperor Road","Life","Playlist","AEA0Q2336527","5KctE77rYUHthkZjv8KLW8"
"Saddle Tramp","Marty Robbins","Gunfighter Ballads And Trail Songs","Life","Playlist","USSM16001504","68FTJoO8edSpzuYb6lGW6P"
"El Paso","Marty Robbins","Gunfighter Ballads And Trail Songs","Life","Playlist","USSM15901202","4f8hBeMXMvssn6HtFAtblo"
"Torn","Natalie Imbruglia","Left Of The Middle","Life","Playlist","GBARL9700412","1Jaah2tmN9Hv81A87KZ1MU"
"Deceptacon","Le Tigre","Le Tigre","Life","Playlist","TCABE1211301","4l0HxP8wm5iWHqo9myvFsm"
"What She Might Say to Me","Puzzle","Laying in the Sand","Life","Playlist","QZK6Q2032911","4R9dtKwHNXgINW55YdNTo4"
"Them Bones (2022 Remaster)","Alice In Chains","Dirt (2022 Remaster)","Life","Playlist","USSM19200799","4A065x9kJt955eGVqf813g"
"Coil","kandyxkat","Coil","Life","Playlist","QZNJX2420650","5XBhlHJbLJPczE0T8CV3n5"
"Worlds a Fuck","stack$","Emperor Road","Life","Playlist","QZTBD2326792","0cZrfkTmWH9jCR8CRYl4LV"
"Hoobahstank","REDD40","Hoobahstank","Life","Playlist","QZES62354008","25WBsaLkxSbxBhEEVFFb5q"
"Hits from the Bong","Cypress Hill","Black Sunday","Life","Playlist","USSM19303140","0cfqYhY6B8PbGF9vaVNUeG"
"Insane in the Brain","Cypress Hill","Black Sunday","Life","Playlist","USSM19303133","1oTHteQbmJw15rPxPVXUTv"
"Tequila Sunrise","Cypress Hill","The Essential Cypress Hill","Life","Playlist","USSM11406823","2gABnPYOMsyxThmsOQ4uWK"
"When the Shit Goes Down","Cypress Hill","Black Sunday","Life","Playlist","USSM19303134","7aAZOl8GHF6ge391oY0Kmy"
"Build God, Then We'll Talk","Panic! At The Disco","A Fever You Can't Sweat Out","Life","Playlist","US56V0507713","4rstj4vgkFq49R2VV0fbxX"
"The Only Difference Between Martyrdom and Suicide Is Press Coverage","Panic! At The Disco","A Fever You Can't Sweat Out","Life","Playlist","US56V0507702","4WdopfTdSd0nCLropjhsgH"
"Maps","The Front Bottoms","The Front Bottoms","Life","Playlist","US37V1120702","4H9SokjIcDw3s7UuDC5RAX"
"Apartment","Modern Baseball","You're Gonna Miss It All","Life","Playlist","QMCE71300063","0vNkUB9llJ7AgPpJNHS3l1"
"Forever","Alex G","Trick","Life","Playlist","GBJET1400047","3suf1WpGLuPpq2DXkkmyK5"
"Dove - Doll Ver","antihoney","Dove (Doll Ver)","Life","Playlist","TCJPO2133552","2NHHKv9F4mYLSMfMl0jayB"
"Haunted Mound Reapers","Sematary","Butcher House","Life","Playlist","QZRP52242801","27Sv3T9nX7Y3KZuewee3lc"
"Bunny Suit","Sematary","Rainbow Bridge","Life","Playlist","QZHN81940396","4W2P5X1qz3RJEQWjo74vL2"
"Slaughter House","Sematary","Rainbow Bridge","Life","Playlist","QZHN81940394","1FlOHhlBsJhfv8K4cttbVE"
"DEER GOD","dreya's archive","DEER GOD","Life","Playlist","QZTAU2265942","6b184eNEZbPDjWmRsJ46hw"
"Nevada","egode4th","Grave House","Life","Playlist","QZGLS2276386","7EXwAvxUJVoc5mOLEuZRn9"
"Bimbo Doll","Tila Tsoli","Bimbo Doll","Life","Playlist","QZDA82112833","7K4BUoD3pVE1KVDDuj6FoM"
"Pop Star","Coco & Clair Clair","Pop Star","Life","Playlist","QZNWU2092283","6szae8TGTs5QgPqdDFblg1"
"Мало - Oksana Pochepa (Nightcore)","","care, happiness, and other unobtainable things","Life","Playlist","","1X9uhMRUuOBIv7gfl9ru6T"
"im so lucky!","shivt","im so lucky!","Life","Playlist","QZFZ62251586","5I62y6AL4Grg29QaDWkSjK"
"B.O.T.A. (Baddest Of Them All) - Edit","Eliza Rose","B.O.T.A. (Baddest Of Them All)","Life","Playlist","QZAKB2166405","39JofJHEtg8I4fSyo7Imft"
"Engine No. 9","Deftones","Adrenaline","Life","Playlist","USMV20000053","5vVKkF3xih38Vcoo4HgAo8"
"schedule","6kMidnite","schedule","Life","Playlist","QZWFS2302828","4kpdSW2kul6j70tM9RAuFW"
"Heaven Is a Bedroom","TV Girl","Who Really Cares","Life","Playlist","USCGH1682136","0REaf0xqIOxEXGZgOXfrCW"
"One More Hour","Tame Impala","The Slow Rush","Life","Playlist","AUUM71900935","0mO6oS60RST2sWmN2FKknP"
"Exchange","Bryson Tiller","T R A P S O U L","Life","Playlist","USRC11502185","43PuMrRfbyyuz4QpZ3oAwN"
"The Sequence","Bryson Tiller","T R A P S O U L","Life","Playlist","USRC11502193","5vjV8rtLO9H1XVMFTXSbnZ"
"502 Come Up","Bryson Tiller","T R A P S O U L","Life","Playlist","USRC11502197","5Y87Aek2DGI5s4WNAh8zKR"
"Sorry Not Sorry","Bryson Tiller","T R A P S O U L","Life","Playlist","USRC11502078","16bHRxM89ue0TiCKARYbRp"
"Been That Way","Bryson Tiller","T R A P S O U L","Life","Playlist","USRC11502076","0zg5XJPiga7E5FxiehriG2"
"Ordinary Day","Jordana","Summer's Over","Life","Playlist","QM5BK1900508","0BW0ZVAiG4G1d29Xa53Fzp"
"Why Do You Let Me Stay Here?","She & Him","Volume One","Life","Playlist","USMRG0832402","1ZHYoYfWMYnGAzlwOi2XP4"
"Maradona (Tatara)","Kevin AMF","Maradona (Tatara)","Life","Playlist","MXF012400705","3P8siIOHzjtOA8oCglURzL"
"Ele Te Bota Soca Soca","MC Mazzie","Ele Te Bota Soca Soca","Life","Playlist","QZHZ52184469","30096a5EMOSaF9c2aSa4TH"
"Needles and Pins","Deftones","Deftones","Life","Playlist","USMV20300047","1oTKnx7AgEhA5wUs3Z8rrr"
"Psycho","System Of A Down","Toxicity","Life","Playlist","USSM10107263","6VzV6RI7641o57TuqfGRpj"
"Diamond Eyes","Deftones","Diamond Eyes","Life","Playlist","USRE11000101","6nmDEbjMZru5j55HIkX2yZ"
"Nasty Dog","Sir Mix-A-Lot","Chief Boot Knocka","Life","Playlist","USLIC0701169","3ZP1AbM0rurWtqQIhTVcln"
"Little Foot Big Foot (feat. Young Nudy)","Childish Gambino","Atavista","Life","Playlist","USRC12302587","1SdqlTmK9P97PntBQrtf85"
"When The Sun Goes Down","Arctic Monkeys","Whatever People Say I Am, That's What I'm Not","Life","Playlist","GBCEL0501190","2zzLRQ78kKfPTx8FJQCdC2"
"Smoke Two Joints","Sublime","40oz. To Freedom","Life","Playlist","USGA19244446","0Jur3mZsQba3vqSpcmsOPm"
"I. The Worst Guys","Childish Gambino","Because the Internet","Life","Playlist","USYAH1300220","0kErPGykp7EJo7L5fx8YjB"
"Mediocrity Rules","Le Tigre","From the Desk of Mr. Lady","Life","Playlist","TCABE1211615","0csJWFMsiGNN1gFEGQQvlm"
"Baby Boy","Hot Freaks","Hot Freaks","Life","Playlist","USHM81375774","5z9TTLSWnvpI1njyzw83EC"
"Roadkill","Solya","Roadkill","Life","Playlist","uscgj2391621","2Iu4LAgIeauIPndSAe4e9G"
"Pheromones","Meth Wax","Meth Wax","Life","Playlist","TCACO1640234","05EzpG5riTDvvmrZJgcBPV"
"Slumber Party","Rain on Fridays","Mono Monday","Life","Playlist","QZFZ41918652","4ARpzPxBrDTjUbg1LPwWb1"
"Human Crime","Pixies","Human Crime","Life","Playlist","GB5KW2200551","1fxrKhzZGLvIk09LbVoaEd"
"Change (In the House of Flies)","Deftones","White Pony","Life","Playlist","USMV20000039","51c94ac31swyDQj9B3Lzs3"
"Genesis","Grimes","Visions","Life","Playlist","CA21O1200002","3cjvqsvvU80g7WJPMVh8iq"
"Monkey Gone to Heaven","Pixies","Doolittle","Life","Playlist","GBAFL9700103","6BT7qiDY4A5tOyklohjQuW"
"Heat Waves","Glass Animals","Dreamland","Life","Playlist","GBUM72000433","3USxtqRwSYz57Ewm6wWRMp"
"Dry Your Eyes","Brenda And The Tabulations","Dry Your Eyes","Life","Playlist","USJRC0400101","5mlv9Y2cPCjZzppbkWYsKR"
"Darling Baby","The Elgins","Hitsville USA - The Motown Singles Collection 1959-1971","Life","Playlist","USMO16500474","10u9028SSfRyIKxV4xrzsg"
"Yes, I'm Ready","Barbara Mason","Yes I'm Ready","Life","Playlist","USJRC0304001","2gZpW5pTZkimGG98loFSl2"
"Look in My Eyes","The Chantels","We Are the Chantels","Life","Playlist","DE1A42140857","1ZfgMOJ8tSlfbyHM0Icqer"
"Baby, I'm Yours","Barbara Lewis","Baby, I'm Yours","Life","Playlist","USAT20001020","6ldnKaF2UYpOtmpOAOwlQe"
"You'll Lose A Good Thing","Barbara Lynn","You'll Lose A Good Thing","Life","Playlist","USJRC0302307","5CEREcGR5WaLt40YzTQ62e"
"Apocalypse","Cigarettes After Sex","Cigarettes After Sex","Life","Playlist","USBQU1700034","0yc6Gst2xkRu0eMLeRMGCX"
"Cynical One","TV Girl","Death of a Party Girl","Life","Playlist","USDY41861509","5PaCrBjL6W6Gq60kJzuw9y"
"Old Friend","Mitski","Be the Cowboy","Life","Playlist","USJ5G1815003","6zg1bV9ESNLTmtB0Os3FA4"
"Good Girls Bad Guys","Falling In Reverse","The Drug In Me Is You","Life","Playlist","USEP41118005","78ML3F5Lz3KiNkpnFAaR3q"
"Falling for U","Peachy!","Falling for U","Life","Playlist","USHM81705333","2xhGZ3WzOa3tir28y7Cb88"
"Cold-By Alex G","","Cold-By Alex G","Life","Playlist","","567hKoZ3N0vNauqPAUX3m8"
"Kiss Me Thru The Phone","Soulja Boy","iSouljaBoyTellem","Life","Playlist","USUM70848200","2q4rjDy9WhaN3o9MvDbO21"
"California Dreamin'","The Mamas & The Papas","All The Leaves Are Brown The Golden Era Collection","Life","Playlist","USMC16532697","1ZEOIhSn6BKErV59bIgn76"
"Ur So Gay","Katy Perry","One Of The Boys","Life","Playlist","USCA20705865","0Z7UP4q84AwVcKlliEAiO5"
"White Noise","Disclosure","Settle (Deluxe)","Life","Playlist","GBUM71302855","4PPiV0xlKze0D4G93UWLji"
"Green Eyes","Erykah Badu","Mama's Gun","Life","Playlist","USMO10001021","6qvtiA4wQQliK6K7oRdovk"
"Watermelon","John + Jane Q. Public","Dinner in America Soundtrack","Life","Playlist","QZHNC2297955","03W2WiY9OSnUI4F9dy9L60"
"Zelfgemaakt","Joost","Dakloos","Life","Playlist","SE3OH1629220","1uaoMg5s9ceu7MAWzSiN1G"
"Grand Theft Autumn / Where Is Your Boy","Fall Out Boy","Take This to Your Grave","Life","Playlist","US56V0506103","3JOdLCIBzQYwHIvpN3isVf"
"Sandy - Bonus Track","Alex G","Rules","Life","Playlist","GBJET1400073","3UbfyazVYol6R2O9oBUyPN"
"You Said Something","PJ Harvey","Stories From The City, Stories From The Sea","Life","Playlist","GBAAN0000173","4m5S4wvLY031rN6beIWoRe"
"The Moon Song","beabadoobee","The Moon Song","Life","Playlist","GBK3W1900970","3s9eWdn8IymCPvVLcKpjww"
"I'm Like A Bird","Nelly Furtado","Whoa, Nelly!","Life","Playlist","USDW10021812","4sUoWHVnJl8z3t4zdqf6xB"
"LoveGame","Lady Gaga","The Fame","Life","Playlist","USUM70824404","0TcJ7QWpggdSg8t0fHThHm"
"Kids","Current Joys","Kids","Life","Playlist","TCACS1677524","3pyyGVqWvRMq43qtJBzxe0"
"about her. again.","Son Little","aloha","Life","Playlist","USEP41931002","4SMHL36a0GQKh8ZuE33cby"
"Acolyte","Slaughter Beach, Dog","Birdie","Life","Playlist","QM4WM1504710","2h0O3uXZW6ClktlgHWGpjy"
"Fill In The Blank","Car Seat Headrest","Teens Of Denial","Life","Playlist","USMTD1607727","0SVvyfRMFMRJzc0L2odX20"
"Homecoming","The Teenagers","Reality Check (North American Edition)","Life","Playlist","GBBKS0800009","1B516F0EkWq9uBuGzlEbZs"
"Zanzibar","Billy Joel","52nd Street","Life","Playlist","USSM17800449","70Znjq5VPKFrwlB7O26SWT"
"Delta Dawn","Tanya Tucker","Would You Lay With Me (In a Field of Stone)","Life","Playlist","USSM17200240","5kUs3EVHCalJewyv29ozfx"
"Drain You","Nirvana","Nevermind (Remastered)","Life","Playlist","USGF19942508","5Ddlk6C2JVxb1SReZ6O1wk"
"Come Around","M.I.A.","Kala","Life","Playlist","USUM70722797","7iO8C8WokR1folp9mPdN2t"
"Suddenly I See","KT Tunstall","Eye To The Telescope","Life","Playlist","GBGLM0400069","5p9XWUdvbUzmPCukOmwoU3"
"Sink Or Swim","Falling In Reverse","The Drug In Me Is You","Life","Playlist","USEP41118008","7bsUUgGrtXLxnyjLs226xN"
"neve give up","Son Little","aloha","Life","Playlist","USEP41931011","2a5qaGUrVHWAIrh0xmTADM"
"bbbaby","Son Little","aloha","Life","Playlist","USEP41931004","7e1DF2fp2NP2zHlEClZP2z"
"Honey","Cults","To the Ghosts","Life","Playlist","USA2P2417886","41AxDEdbc1Rik0LDHCFb1S"
"All this love","Destroy Boys","Open Mouth, Open Heart","Life","Playlist","USHR22114711","52IPeim7OfK6ucIZC68DYY"
"Open Water","Cults","To the Ghosts","Life","Playlist","USA2P2417889","6TtvoSIaC2kK6Ux7jUYTij"
"O Me O My","Son Little","New Magic","Life","Playlist","USEP41714003","6GXbpne1EKdVlYhFazWFs4"
"Eyeless","Slipknot","Slipknot","Life","Playlist","NLA329980193","2yYX7KbfWZrezWVW1vN3iz"
"Hung The Moon","Cults","To the Ghosts","Life","Playlist","USA2P2417892","3yidixEafJnBd472622jw9"
"You're In Love With Yourself","Cults","To the Ghosts","Life","Playlist","USA2P2417891","5aBqqa4YfJrTJtIq4AxXIt"
"Cells","Cults","To the Ghosts","Life","Playlist","USA2P2417890","7KMalaWTG34DOIMf03muTa"
"Onions","Cults","To the Ghosts","Life","Playlist","USA2P2417882","3XxZzksa9YpoYJX27YbggN"
"Sullen Girl","Fiona Apple","Tidal","Life","Playlist","USSM19600945","6cVxGzo7214XabSXFGasNl"
"The Love Club","Lorde","The Love Club EP","Life","Playlist","NZUM71200034","2HotTAoFiOYTeMZkNs1Ces"
"Let Em' Know","Bryson Tiller","T R A P S O U L","Life","Playlist","USRC11502183","5QDGKcQLqOJvoiu8eScEaM"
"Виртуальная любовь","Tanin Jazz","Виртуальная любовь","Life","Playlist","QZNJX2035797","4Xy8Puv18tPae91K8rxZt1"
"Virtual Love","Tanin Jazz","Virtual Love","Life","Playlist","QZTVM2369081","2ZKtx1lsKi6EDAV3VI7E0m"
"hey rose","Son Little","aloha","Life","Playlist","USEP41931001","6J4et4u2ECB9AH2QC9B5tg"
"Problems","Mother Mother","Eureka","Life","Playlist","CAL451028707","32XPs7Frm2dQRI4BraStaX"
"My Generation","Limp Bizkit","Chocolate Starfish And The Hot Dog Flavored Water","Life","Playlist","USIR10001123","6holGuk1jKHTdWyWBOZi8l"
"5 Minutes Alone","Pantera","Far Beyond Driven","Life","Playlist","USEE10170424","5SAEMjVQbmin3g7b0RG6me"
"One Last Breath","Creed","Weathered","Life","Playlist","USWU30107505","42T2QQv3xgBlpQxaSP7lnK"
"Chicago","Michael Jackson","XSCAPE","Life","Playlist","USSM11401745","5BKKy9fIJL5uM9fz1SnqyP"
"Boulevard of Broken Dreams","Green Day","Boulevard of Broken Dreams","Life","Playlist","USRE10401426","1hwJKpe0BPUsq6UUrwBWTw"
"Twisted Transistor","Korn","See You On the Other Side","Life","Playlist","USVI20500580","05NpeTQWnzXS1d8ZqL4YFZ"
"Arachnophobia","Meth Wax","Meth Wax","Life","Playlist","TCACO1640233","7bzyIEVrPaXhoq9cbCvhlf"
"Gravity Bong","Meth Wax","Meth Wax","Life","Playlist","TCACO1640239","15WyR5k56Z9F1RVuSVrSRU"
"Invocation","Meth Wax","Meth Wax","Life","Playlist","TCACO1640232","1xIcWGt7To0vPVNMVqKhik"
"Helena","My Chemical Romance","Three Cheers for Sweet Revenge","Life","Playlist","USRE10400656","5dTHtzHFPyi8TlTtzoz1J9"
"Angel Eyes","Spiritbox","The Fear of Fear","Life","Playlist","QMRSZ2301313","1l2AhmjfTTmo5lxTej3XcJ"
"Me U & Hennessy (feat. Lil Wayne)","DeJ Loaf","Me U & Hennessy (feat. Lil Wayne)","Life","Playlist","USSM11502136","4TSDz7xZtxIXeKwiOuCe25"
"Try Me","DeJ Loaf","Try Me","Life","Playlist","USSM11408382","2CY92qejUrhyPUASawNVRr"
"Hey There (feat. Future)","DeJ Loaf","#AndSeeThatsTheThing","Life","Playlist","USSM11505767","2CWLbhbetnGxB7JnOK3LNJ"
"Be Real (feat. DeJ Loaf)","Kid Ink","Full Speed","Life","Playlist","USRC11403162","4fUh9VvKW4shhWN5LfN1Ba"
"Decode","Paramore","Decode","Life","Playlist","USAT22103220","1ZLtE9tSJdaUiIJ9YoKHQe"
"Heavy Is the Crown","Linkin Park","Heavy Is the Crown","Life","Playlist","USWB12403466","3fgehc497TFqKH1zBL2YNK"
"Good Life","Kanye West","Graduation","Life","Playlist","USUM70749087","4ZPdLEztrlZqbJkgHNw54L"
"American Idiot","Green Day","American Idiot","Life","Playlist","USRE10400888","6nTiIhLmQ3FWhvrGafw2zj"
"Somewhere in Brooklyn","Bruno Mars","10s Pop","Life","Playlist","USEE11000166","1EKaijlcDudlSlPXNvN9cL"
"Antarctica","$uicideboy$","Antarctica","Life","Playlist","QM8DG1600530","5UGAXwbA17bUC0K9uquGY2"
"GO AGAIN (feat. Superheaven)","BNYX®","GO AGAIN (feat. Superheaven)","Life","Playlist","USUM72409316","2cNTMTh42p1dwMS3Kaea8E"
"HDMI","BONES","Rotten","Life","Playlist","CA5KR1567859","7I4ibsZgwuf46g0xHuTC8s"
"CtrlAltDelete","BONES","UNRENDERED","Life","Playlist","CA5KR1568089","1ZNVczQsUBA64aWhvWqaap"
"Psycho Pass","Xavier Wulf","Blood Shore Season 2","Life","Playlist","USUYG1145439","3kZAm2TC74lBJFPDoV40Qc"
"FUNK DO BOUNCE (Slowed)","Ariis","FUNK DO BOUNCE (Slowed)","Life","Playlist","GBKQU2475564","7IBqHkoP94VrgYKVns4eNz"
"FUNK DO BOUNCE","Ariis","FUNK DO BOUNCE","Life","Playlist","GBKQU2475210","7etchTu0yJDGvk55gIQADV"
"FUNK DO BOUNCE (Super Slowed)","Ariis","FUNK DO BOUNCE (Super Slowed)","Life","Playlist","GBKQU2492959","6l2pIoyZcKbECt1fAuH09W"
"Pick Up The Phone","Falling In Reverse","The Drug In Me Is You","Life","Playlist","USEP41118006","7DhSMsvYduvpvWaTBC2HMH"
"Do You Like Me?","Daniel Caesar","NEVER ENOUGH","Life","Playlist","USUG12209347","4deAN7JXhdHHifxOp0TTjU"
"Solo","Frank Ocean","Blonde","Life","Playlist","QZ5C81600005","35xSkNIXi504fcEwz9USRB"
"Feels Like Summer","Childish Gambino","Summer Pack","Life","Playlist","USRC11802773","7p4vHnYXkxlzvfePJVpcTr"
"Too Close","Alex Clare","The Lateness Of The Hour","Life","Playlist","GBUM71101222","4sK96UnGx3NjBaqvfTG2dm"
"Hot For Me!","NightMareKommunity","Hot For Me!","Life","Playlist","QZDA82416299","0hAGy2hTuzjlgkf4v0bJ7n"
"The Ketchup Song (Aserejé) - Spanish Version","Las Ketchup","Aserejé (The Ketchup Song)","Life","Playlist","ES5110204055","6NG2IIXZfC5Notpz0GIODU"
"Die Young","Kesha","Warrior (Deluxe Version)","Life","Playlist","USRC11201008","6mnjcTmK8TewHfyOp3fC9C"
"Hit 'Em Up Style (Oops!)","Blu Cantrell","Bittersweet","Life","Playlist","USAR10100443","3flAV51ACbtIcEixb0QeZv"
"Run The Show (feat. Busta Rhymes)","Kat Deluna","9 Lives","Life","Playlist","USSM10800345","0FYUTxJZvvOVLopuhusqYC"
"This Kiss","Faith Hill","The Hits","Life","Playlist","USWB10704278","0TxXEbxn52XsuAhxb6VFZw"
"Smile Please","Dean Blunt","Smile Please","Life","Playlist","UKQNV2300065","0WbuDhRzi9VQdz1qmUY47l"
"400 Lux","Lorde","Relaxing Music 2023","Life","Playlist","NZUM71300121","1EbhSQQgpuT7s8JfZ8HRMo"
"seita","sanxtity offline","Spotify Archives 01","Life","Playlist","BXIV82485077","1Mvpy4cZHnqKtYvYHAR1NB"
